# Residuals         
# Time              	p                   	Ux                  	Uy                  	Uz                  
2223                	8.837212217730e-05	1.796688081330e-04	1.443754319510e-04	1.596360222740e-04
2224                	9.172344148360e-05	1.795961544590e-04	1.440934575870e-04	1.564644512760e-04
2225                	8.837424503210e-05	1.795637733870e-04	1.443756325100e-04	1.596349725920e-04
2226                	9.172417370010e-05	1.794912012290e-04	1.440936170480e-04	1.564643860110e-04
2227                	8.837634887440e-05	1.794588629680e-04	1.443758277510e-04	1.596339342560e-04
2228                	9.172485560260e-05	1.793863731530e-04	1.440938102270e-04	1.564643281510e-04
2229                	8.837846626380e-05	1.793540775180e-04	1.443760618450e-04	1.596329082160e-04
2230                	9.172556660270e-05	1.792816694600e-04	1.440940324590e-04	1.564642675080e-04
2231                	8.838064261880e-05	1.792494186120e-04	1.443763009060e-04	1.596318788790e-04
2232                	9.172635452500e-05	1.791770923080e-04	1.440942602850e-04	1.564642026920e-04
2233                	8.838283492820e-05	1.791448848350e-04	1.443765098070e-04	1.596308166150e-04
2234                	9.172719961780e-05	1.790726403340e-04	1.440944653890e-04	1.564641167340e-04
2235                	8.838499846850e-05	1.790404752250e-04	1.443766994820e-04	1.596297073130e-04
2236                	9.172805656230e-05	1.789683129660e-04	1.440946493140e-04	1.564639839710e-04
2237                	8.838711329840e-05	1.789361912840e-04	1.443768862670e-04	1.596285781400e-04
2238                	9.172886459730e-05	1.788641127530e-04	1.440948371800e-04	1.564638849050e-04
2239                	8.838918355100e-05	1.788320324060e-04	1.443770941230e-04	1.596274847260e-04
2240                	9.172959781420e-05	1.787600363530e-04	1.440950430160e-04	1.564638214790e-04
2241                	8.839121060390e-05	1.787279970440e-04	1.443773041470e-04	1.596264238290e-04
2242                	9.173028172070e-05	1.786560838560e-04	1.440952618270e-04	1.564637722850e-04
2243                	8.839322767460e-05	1.786240863000e-04	1.443775192040e-04	1.596253609560e-04
2244                	9.173093898780e-05	1.785522549050e-04	1.440954577850e-04	1.564637152030e-04
2245                	8.839523700810e-05	1.785202990950e-04	1.443777335200e-04	1.596242825030e-04
2246                	9.173158366360e-05	1.784485495150e-04	1.440956319180e-04	1.564636243260e-04
2247                	8.839724933520e-05	1.784166355310e-04	1.443779171520e-04	1.596231830380e-04
