# Residuals         
# Time              	p                   	Ux                  	Uy                  	Uz                  
2003                	5.461090105840e-04	2.004854085330e-04	2.128327652730e-04	1.333344981590e-04
2004                	5.394916246560e-04	2.007240517150e-04	2.032046451270e-04	1.331694051450e-04
2005                	5.181412403790e-04	2.096443277090e-04	2.182771554730e-04	1.330928257550e-04
2006                	5.532367828700e-04	2.137467497420e-04	2.107967253860e-04	1.334615029080e-04
2007                	6.006567755770e-04	2.112347328150e-04	2.206409863210e-04	1.328531767900e-04
2008                	5.635260442330e-04	2.053133328710e-04	2.066140410040e-04	1.323567222380e-04
2009                	5.252154350540e-04	2.120185576780e-04	2.201311685040e-04	1.333557768170e-04
2010                	5.428231545190e-04	2.080082261130e-04	2.112763603560e-04	1.329509679510e-04
2011                	5.139249957820e-04	2.024743072730e-04	2.100685986290e-04	1.326505014430e-04
2012                	5.232486337510e-04	1.967637055390e-04	2.143855086590e-04	1.334538409030e-04
2013                	5.113524267120e-04	2.011317596520e-04	2.100005924040e-04	1.330998413290e-04
2014                	5.747156222660e-04	2.128964225210e-04	2.078162326760e-04	1.336248851630e-04
2015                	5.282288983850e-04	2.063535201570e-04	2.085536814090e-04	1.335226205300e-04
2016                	5.465027116830e-04	2.151236770830e-04	2.065311582540e-04	1.334606783760e-04
2017                	5.491213267110e-04	2.213496397890e-04	2.220746940440e-04	1.337979657970e-04
2018                	5.451286612330e-04	2.053887063330e-04	2.081890891820e-04	1.339831162170e-04
2019                	5.262876065480e-04	2.042064027470e-04	2.143210605860e-04	1.338209899990e-04
2020                	5.527477587700e-04	2.057477171540e-04	2.192523798900e-04	1.344759526720e-04
2021                	5.627908535830e-04	2.158109064210e-04	2.312387954240e-04	1.354008508630e-04
2022                	6.032032456530e-04	2.253688649170e-04	2.295706583850e-04	1.359653937390e-04
2023                	5.712503513320e-04	2.401024025830e-04	2.235588469020e-04	1.364524440850e-04
2024                	5.783630802610e-04	2.320266107280e-04	2.191593810600e-04	1.366850882470e-04
2025                	5.712876849060e-04	2.273605143770e-04	2.391447783250e-04	1.371558241340e-04
2026                	5.783811768160e-04	2.299588863730e-04	2.300761941050e-04	1.371442278780e-04
2027                	6.324589456470e-04	2.288176152560e-04	2.286529073610e-04	1.370099235260e-04
2028                	6.611602960190e-04	2.213694557680e-04	2.312821109600e-04	1.375701821470e-04
2029                	7.163220985840e-04	2.505341476110e-04	2.431315043540e-04	1.375172918540e-04
2030                	6.394586454330e-04	2.411072630240e-04	2.377020603490e-04	1.366904057030e-04
2031                	6.105604650100e-04	2.365682763950e-04	2.395399471090e-04	1.354640249390e-04
2032                	6.620212772450e-04	2.431390152470e-04	2.400192997870e-04	1.350354297750e-04
2033                	5.449531100920e-04	2.198777837460e-04	2.221716998970e-04	1.343509471540e-04
2034                	5.817187281940e-04	2.279022835930e-04	2.257439212310e-04	1.335620528170e-04
2035                	5.561114811080e-04	2.251388193040e-04	2.252163476320e-04	1.334255048760e-04
2036                	5.437349150020e-04	2.242724770580e-04	2.192292479540e-04	1.331447966690e-04
2037                	5.382997521520e-04	2.170598517020e-04	2.148809671670e-04	1.324345515120e-04
2038                	5.653878819100e-04	2.220003752560e-04	2.157029017110e-04	1.321553254390e-04
2039                	5.670584457250e-04	2.301264239190e-04	2.234906221800e-04	1.321145108450e-04
2040                	6.585535064530e-04	2.198961811990e-04	2.168012401040e-04	1.312477009780e-04
2041                	6.097503626420e-04	2.420091660250e-04	2.353409800860e-04	1.315041589870e-04
2042                	6.704798259110e-04	2.464216545690e-04	2.301924738480e-04	1.309233840690e-04
2043                	6.132366950700e-04	2.363681204220e-04	2.287547502050e-04	1.299458983660e-04
2044                	6.258381059020e-04	2.400011957220e-04	2.259045671060e-04	1.295224455520e-04
2045                	5.588906186780e-04	2.316065774940e-04	2.201260697290e-04	1.287235467070e-04
2046                	6.133375040460e-04	2.255034734140e-04	2.081562969120e-04	1.282426641730e-04
2047                	5.811404662700e-04	2.214920108740e-04	2.109341804550e-04	1.279127244150e-04
2048                	5.781561198970e-04	2.264142082100e-04	2.215418724850e-04	1.280718047300e-04
2049                	6.150167490220e-04	2.110001767900e-04	2.166053516450e-04	1.277419138380e-04
2050                	5.635186213390e-04	2.079041558730e-04	2.078638957290e-04	1.274059232000e-04
2051                	5.487499684120e-04	2.116949657740e-04	2.269335771690e-04	1.273354489990e-04
2052                	5.633558125210e-04	2.048170566690e-04	2.162830806260e-04	1.267054051920e-04
2053                	5.324059450820e-04	2.045068094650e-04	2.163016834630e-04	1.265767759590e-04
2054                	5.130947517030e-04	2.047837821440e-04	2.073910017240e-04	1.265756376910e-04
2055                	5.201289459830e-04	2.042528984710e-04	2.057761512730e-04	1.257566396640e-04
2056                	5.595953997030e-04	2.125684803320e-04	2.098501539350e-04	1.261736857260e-04
2057                	5.350967330340e-04	2.269965803480e-04	2.200268346620e-04	1.264569971810e-04
2058                	6.512570402960e-04	2.361132801790e-04	2.374596542470e-04	1.270029503710e-04
2059                	5.918769886180e-04	2.367458928160e-04	2.302743467210e-04	1.270927779880e-04
2060                	5.954428744480e-04	2.175427063370e-04	2.294352600460e-04	1.274235283000e-04
2061                	5.888871859880e-04	2.202197261790e-04	2.251447217620e-04	1.282355197850e-04
2062                	5.587025815540e-04	2.124755055650e-04	2.086366150280e-04	1.281113194540e-04
2063                	6.119384485930e-04	2.104324819270e-04	2.136918971990e-04	1.287383891160e-04
2064                	5.596895048350e-04	1.920887476140e-04	1.987943211610e-04	1.288599962730e-04
2065                	5.522812034920e-04	2.094144759630e-04	2.123664757520e-04	1.307810061120e-04
2066                	5.578625553350e-04	2.083868669200e-04	2.109276672900e-04	1.304456857500e-04
2067                	5.547148044810e-04	2.072040482110e-04	2.086818806260e-04	1.310088284290e-04
2068                	5.944641091750e-04	2.219069430070e-04	2.181023394350e-04	1.313430427550e-04
2069                	5.492863822130e-04	2.255119390830e-04	2.204944830810e-04	1.316953973080e-04
2070                	6.399404979930e-04	2.171801192450e-04	2.263011529520e-04	1.326353414250e-04
2071                	5.714597035130e-04	2.246117184650e-04	2.285085642880e-04	1.325405305280e-04
2072                	5.602251730250e-04	2.180292302360e-04	2.116841826040e-04	1.328713062630e-04
2073                	5.382958348450e-04	2.125516636100e-04	2.104901639590e-04	1.332638272990e-04
2074                	6.139075175710e-04	2.173222988490e-04	2.102660793650e-04	1.340810963130e-04
2075                	5.530159425570e-04	2.117751476490e-04	2.129267072890e-04	1.343523963190e-04
2076                	5.701564349390e-04	2.035533998040e-04	2.082525593870e-04	1.350168716750e-04
2077                	5.610571773190e-04	2.090766809060e-04	2.145919037500e-04	1.355362967630e-04
2078                	5.451574036340e-04	2.068022964470e-04	2.074379421740e-04	1.360251689650e-04
2079                	5.965485084680e-04	2.203505779230e-04	2.207579046960e-04	1.370224038080e-04
2080                	6.254271328100e-04	2.176654671110e-04	2.215765231630e-04	1.375865854870e-04
2081                	5.745700711330e-04	2.221444501320e-04	2.179548535360e-04	1.378688471590e-04
2082                	5.616118259930e-04	2.117919099690e-04	2.045210980990e-04	1.376898029760e-04
2083                	5.312365279150e-04	2.142425306590e-04	2.063374282160e-04	1.377414483580e-04
2084                	5.575314722770e-04	2.177668307850e-04	2.070798082440e-04	1.379887206360e-04
2085                	5.217788349440e-04	2.053935036000e-04	2.110268327050e-04	1.369670082650e-04
2086                	5.650471107760e-04	2.185616667900e-04	2.210863405590e-04	1.368490994800e-04
2087                	5.460064089930e-04	2.173903469030e-04	2.197769796120e-04	1.366162431420e-04
2088                	6.190849460700e-04	2.174760178640e-04	2.200006092260e-04	1.368124125820e-04
2089                	6.854090873560e-04	2.378426622640e-04	2.298689825430e-04	1.367223466470e-04
2090                	6.248789233180e-04	2.283097418710e-04	2.273473981860e-04	1.361514885630e-04
