# Residuals         
# Time              	p                   	Ux                  	Uy                  	Uz                  
565                 	3.456352363290e-03	2.110994327310e-02	2.081385125240e-02	2.072907154090e-02
566                 	3.505688667430e-03	2.122068180560e-02	2.130399054440e-02	2.038114182080e-02
567                 	3.554020910650e-03	2.133966788210e-02	2.124359047940e-02	2.114911544630e-02
568                 	3.649446762220e-03	2.140862973550e-02	2.150502614130e-02	2.061687015170e-02
569                 	3.701687397050e-03	2.192344194550e-02	2.148641605630e-02	2.061362044260e-02
570                 	3.718859459590e-03	2.152320442690e-02	2.167132051050e-02	2.059325159730e-02
571                 	3.802943966850e-03	2.192048899070e-02	2.134107326050e-02	2.054083135770e-02
572                 	3.887286980350e-03	2.167894219940e-02	2.149733614310e-02	2.038365169700e-02
573                 	3.922607974280e-03	2.117251048580e-02	2.088625286530e-02	2.091438149780e-02
574                 	4.010948577620e-03	2.131714731840e-02	2.115447623670e-02	2.185151686650e-02
575                 	4.299709077970e-03	2.152453363320e-02	2.104300364630e-02	2.197270353740e-02
576                 	4.530872876480e-03	2.196570599970e-02	2.152698903790e-02	2.252502486500e-02
577                 	4.585879158940e-03	2.191545360260e-02	2.120380303950e-02	2.233615046490e-02
578                 	4.640908709920e-03	2.201987120720e-02	2.152683566890e-02	2.212812657030e-02
579                 	4.671848994530e-03	2.186431534820e-02	2.107910290010e-02	2.211954292950e-02
580                 	4.618235136120e-03	2.272457318230e-02	2.185712266240e-02	2.299539164190e-02
581                 	4.752651216590e-03	2.258812246890e-02	2.149835740550e-02	2.146776975680e-02
582                 	4.744159712840e-03	2.237917641150e-02	2.163445850790e-02	2.116151925830e-02
583                 	4.634895422930e-03	2.223369859230e-02	2.135642408050e-02	2.165079184100e-02
584                 	4.690066243050e-03	2.243234861360e-02	2.167757787570e-02	2.160570376540e-02
585                 	4.806255916770e-03	2.258087836480e-02	2.141079003430e-02	2.126213177510e-02
586                 	4.785194296430e-03	2.271129731180e-02	2.181864279170e-02	2.187150308940e-02
587                 	4.768524778310e-03	2.284060317730e-02	2.156226434310e-02	2.094646931740e-02
588                 	4.961281450080e-03	2.315153619940e-02	2.173151483940e-02	2.033071844630e-02
589                 	4.943358180030e-03	2.298960453360e-02	2.136124405210e-02	2.059404392960e-02
590                 	5.014649859620e-03	2.332490798150e-02	2.200413410720e-02	2.053710304270e-02
591                 	5.079300090080e-03	2.386480095980e-02	2.213625222540e-02	2.070653129150e-02
592                 	5.253523356590e-03	2.457104081120e-02	2.257008702840e-02	2.094537934190e-02
593                 	5.220818093170e-03	2.422409877130e-02	2.220728227950e-02	2.070836971360e-02
594                 	5.319860010890e-03	2.443745060930e-02	2.265042599620e-02	2.072024788440e-02
595                 	5.218082654080e-03	2.365121619940e-02	2.204287520300e-02	2.050829962090e-02
596                 	5.240553449320e-03	2.359679670900e-02	2.228229602270e-02	2.090248585990e-02
597                 	5.043013746740e-03	2.256264754320e-02	2.154308157900e-02	2.124617420830e-02
598                 	4.913944989940e-03	2.181659886090e-02	2.161431155390e-02	2.191302910030e-02
599                 	4.861004525380e-03	2.159848790410e-02	2.119273375670e-02	2.146679502990e-02
600                 	4.877674412170e-03	2.150387071630e-02	2.136753620370e-02	2.125871060840e-02
601                 	4.720591509580e-03	2.099700152690e-02	2.074709041320e-02	2.139588683940e-02
602                 	4.673489638490e-03	2.113699386450e-02	2.110959168300e-02	2.145442276280e-02
603                 	4.602212226810e-03	2.082015586310e-02	2.066279069760e-02	2.099813435090e-02
604                 	4.661918080630e-03	2.076816059700e-02	2.079451552040e-02	2.059988102990e-02
605                 	4.583180430420e-03	2.066539325460e-02	2.018436494860e-02	2.049128996330e-02
606                 	4.537475287640e-03	2.047989171100e-02	2.016720064970e-02	2.082281508220e-02
607                 	4.463266015000e-03	2.053220884520e-02	1.973474054610e-02	2.171722783770e-02
608                 	4.530158926350e-03	2.043347411800e-02	1.997171570090e-02	2.112112881960e-02
609                 	4.390159118400e-03	2.028532533840e-02	1.951319274250e-02	2.136890875640e-02
610                 	4.385192990700e-03	2.027722168040e-02	1.969597924000e-02	2.084733315930e-02
611                 	4.283959097130e-03	2.028850349780e-02	1.936162155650e-02	2.121298919040e-02
612                 	4.344148557500e-03	2.025323499180e-02	1.958249663490e-02	2.078811167840e-02
613                 	4.292951043400e-03	1.998139391620e-02	1.916661324100e-02	2.107812665620e-02
614                 	4.294639358870e-03	1.982236109130e-02	1.949551021470e-02	2.135422566160e-02
615                 	4.266962322400e-03	1.998839294690e-02	1.926384610480e-02	2.150308450550e-02
616                 	4.317820034320e-03	1.998932864510e-02	1.955028858310e-02	2.121310195890e-02
617                 	4.287774937200e-03	2.009873634810e-02	1.934518911970e-02	2.127664486720e-02
618                 	4.368031961250e-03	1.995463140180e-02	1.951822840270e-02	2.056602360980e-02
619                 	4.324537777930e-03	1.999936303490e-02	1.932387847900e-02	2.080873465460e-02
620                 	4.419494874200e-03	1.992700827160e-02	1.956490392000e-02	2.028376279840e-02
621                 	4.397306357400e-03	1.980446858290e-02	1.934481088720e-02	2.035148452730e-02
622                 	4.493512302340e-03	1.974715317710e-02	1.967751796600e-02	1.995415302740e-02
623                 	4.449309102900e-03	1.951526067020e-02	1.939958725240e-02	1.992656046690e-02
624                 	4.511512176230e-03	1.928266435170e-02	1.964009753370e-02	1.951364378560e-02
625                 	4.484619598830e-03	1.921398032570e-02	1.936747380470e-02	1.951518215790e-02
626                 	4.569925981850e-03	1.939690428740e-02	1.983218553670e-02	1.920744595220e-02
627                 	4.597894435280e-03	1.925327748120e-02	1.950394610800e-02	1.862734941340e-02
628                 	4.655870260350e-03	1.920653203100e-02	1.982112269620e-02	1.848357345660e-02
629                 	4.663413473200e-03	1.916030749020e-02	1.955806013820e-02	1.853304462340e-02
630                 	4.718898917350e-03	1.938345848460e-02	2.004448969450e-02	1.874385327760e-02
631                 	4.714401522130e-03	1.929890290880e-02	1.978352752610e-02	1.853215647970e-02
632                 	4.778553918900e-03	1.943648081580e-02	2.015917392470e-02	1.866629945200e-02
633                 	4.701799312580e-03	1.950613952190e-02	1.982100338950e-02	1.926090776410e-02
634                 	4.725667822910e-03	1.961751859540e-02	2.028874554830e-02	1.931860052710e-02
635                 	4.689330796500e-03	1.968139368620e-02	1.997112471110e-02	1.954840958040e-02
636                 	4.779421819320e-03	1.988164212770e-02	2.043555807710e-02	1.936680476960e-02
637                 	4.755863410380e-03	1.994718145790e-02	1.990218096290e-02	2.003614231490e-02
638                 	4.769998786380e-03	1.983370381340e-02	2.015441241210e-02	2.032711414190e-02
639                 	4.791184280850e-03	2.008322328350e-02	1.978017096370e-02	2.038449809110e-02
640                 	4.854515513090e-03	1.995305101080e-02	2.001874379080e-02	2.038952171880e-02
641                 	4.826237400590e-03	2.017436697200e-02	1.968307737110e-02	2.021931478230e-02
642                 	4.913527871940e-03	1.987431964430e-02	1.985460480450e-02	1.963387634000e-02
643                 	4.951308464510e-03	1.976243607610e-02	1.956953052360e-02	1.936901716810e-02
644                 	4.943645425600e-03	1.979445775670e-02	1.971607389060e-02	1.998869781970e-02
645                 	4.860325420630e-03	1.969204177990e-02	1.939881926550e-02	2.025452797580e-02
646                 	4.930148207110e-03	1.962058386410e-02	1.964207108180e-02	1.950082868710e-02
647                 	4.903811597500e-03	1.947212070470e-02	1.919313587750e-02	1.909252551000e-02
648                 	4.921146156960e-03	1.902765956780e-02	1.923558054320e-02	1.886077974500e-02
649                 	4.767707109850e-03	1.914641291310e-02	1.886799213120e-02	1.926647766770e-02
650                 	4.805556584550e-03	1.912450399430e-02	1.916886498360e-02	1.916900941780e-02
651                 	4.754822509390e-03	1.909062155320e-02	1.869160276230e-02	1.879864998650e-02
652                 	4.798610255040e-03	1.883632981560e-02	1.899679735670e-02	1.842601142480e-02
653                 	4.728356691620e-03	1.885661542690e-02	1.867721750420e-02	1.828183616010e-02
654                 	4.770382818020e-03	1.872816572170e-02	1.889075856160e-02	1.830319178600e-02
655                 	4.700204118970e-03	1.889010042750e-02	1.868515057920e-02	1.839198012400e-02
656                 	4.737731920720e-03	1.881869833610e-02	1.903598912930e-02	1.842496522240e-02
657                 	4.704171174690e-03	1.891271251270e-02	1.886348455610e-02	1.813901862520e-02
658                 	4.762461811200e-03	1.895459535650e-02	1.909849458600e-02	1.843141217840e-02
659                 	4.688167753980e-03	1.885901695370e-02	1.891081546900e-02	1.823585884600e-02
660                 	4.799837292350e-03	1.903461920230e-02	1.926197961710e-02	1.821216704440e-02
661                 	4.726307615040e-03	1.913675995460e-02	1.900965058620e-02	1.840296967040e-02
662                 	4.757890095610e-03	1.907090371020e-02	1.929474408200e-02	1.856654960610e-02
663                 	4.741683371790e-03	1.914152979570e-02	1.924595650720e-02	1.818568510600e-02
664                 	4.806343656320e-03	1.908656244080e-02	1.941008617050e-02	1.868453733860e-02
665                 	4.733953682720e-03	1.899859133770e-02	1.918053068890e-02	1.857079051800e-02
666                 	4.834939759060e-03	1.922234835030e-02	1.958592961050e-02	1.866171633120e-02
667                 	4.793179743880e-03	1.937309033630e-02	1.918795460070e-02	1.927834427670e-02
668                 	4.837631054350e-03	1.910290511550e-02	1.942560122300e-02	1.966149982910e-02
669                 	4.821707870000e-03	1.933523061860e-02	1.927234872670e-02	1.953959447510e-02
670                 	4.864525556860e-03	1.933775383840e-02	1.953774209680e-02	1.978444158510e-02
671                 	4.772401957240e-03	1.927067516580e-02	1.930547316390e-02	1.976176116360e-02
672                 	4.803585450550e-03	1.914214530080e-02	1.951443318390e-02	1.970883083390e-02
673                 	4.769929207360e-03	1.957005982620e-02	1.942176574010e-02	2.006550618510e-02
674                 	4.815034659570e-03	1.925819354490e-02	1.965255734420e-02	2.016357974920e-02
675                 	4.840099603270e-03	1.950348532110e-02	1.961705080950e-02	1.954770369680e-02
676                 	4.869874231860e-03	1.923982297770e-02	1.952868377360e-02	2.009417251980e-02
677                 	4.786226745150e-03	1.937747333640e-02	1.938341649100e-02	2.033131643730e-02
678                 	4.886002293850e-03	1.929338962590e-02	1.957336260180e-02	1.980284636430e-02
679                 	4.817475988620e-03	1.946783222180e-02	1.921229121600e-02	2.021536889360e-02
680                 	4.870211656600e-03	1.917251878010e-02	1.934402473720e-02	1.997155935390e-02
681                 	4.853797050490e-03	1.936360120990e-02	1.912249779850e-02	1.938661964800e-02
682                 	4.841048723330e-03	1.905033938520e-02	1.905038468230e-02	1.994583373210e-02
683                 	4.765004934520e-03	1.927597311760e-02	1.895073982840e-02	2.031023895080e-02
684                 	4.848600152780e-03	1.913963286680e-02	1.905258770890e-02	1.970282006960e-02
685                 	4.843185293750e-03	1.925969187700e-02	1.877079793100e-02	1.922437391020e-02
686                 	4.873922804260e-03	1.876949839250e-02	1.881995037830e-02	1.915896244940e-02
687                 	4.818592981350e-03	1.903186747020e-02	1.864825175680e-02	1.882992557800e-02
688                 	4.807081093960e-03	1.893518402360e-02	1.873545987290e-02	1.954241506720e-02
689                 	4.750835907390e-03	1.904863133720e-02	1.872778653780e-02	1.928767362160e-02
690                 	4.830950205300e-03	1.887635555720e-02	1.876022162560e-02	1.893973929110e-02
691                 	4.774003005690e-03	1.908579038590e-02	1.853004668430e-02	1.879278819930e-02
692                 	4.796557972400e-03	1.884257402020e-02	1.868672151710e-02	1.901957931950e-02
693                 	4.741544181870e-03	1.919041635040e-02	1.858570296880e-02	1.873794928830e-02
694                 	4.812010648320e-03	1.915244427590e-02	1.867979698230e-02	1.916782794620e-02
695                 	4.665561944670e-03	1.958010192390e-02	1.864399855660e-02	1.963647418920e-02
696                 	4.732483895710e-03	1.952819934420e-02	1.870778484520e-02	1.958954771190e-02
697                 	4.672586149710e-03	2.005105776230e-02	1.855380624600e-02	1.938684986610e-02
698                 	4.745379288210e-03	1.959515899280e-02	1.881554522000e-02	1.929594431880e-02
699                 	4.703932253000e-03	1.953821841090e-02	1.883866205880e-02	1.877984216880e-02
700                 	4.722605284150e-03	1.930559866840e-02	1.911172155320e-02	1.893249309460e-02
701                 	4.583202280530e-03	1.934978633840e-02	1.916426653070e-02	1.902762439270e-02
702                 	4.610449378790e-03	1.913636041600e-02	1.925867236590e-02	1.899778204390e-02
703                 	4.566770945080e-03	1.928158963230e-02	1.901612345200e-02	1.860423453930e-02
704                 	4.565670999240e-03	1.890440394050e-02	1.909901853860e-02	1.864356496970e-02
705                 	4.544841115990e-03	1.905478795830e-02	1.904828770000e-02	1.833774866630e-02
706                 	4.515204414190e-03	1.902530639350e-02	1.898909374390e-02	1.925352091880e-02
707                 	4.501579013740e-03	1.918425031050e-02	1.899153455200e-02	1.971577824410e-02
708                 	4.524354631670e-03	1.897881196200e-02	1.893971662630e-02	2.005310286730e-02
709                 	4.554377651840e-03	1.917485967110e-02	1.884676180110e-02	1.967288969770e-02
710                 	4.581979350490e-03	1.881246320060e-02	1.894398347370e-02	1.997599159070e-02
711                 	4.525348218750e-03	1.887398864310e-02	1.889825096110e-02	1.975326004550e-02
712                 	4.586193967770e-03	1.873502072690e-02	1.907714424650e-02	1.960456051890e-02
713                 	4.561388664080e-03	1.894541234810e-02	1.903392864490e-02	1.984974374300e-02
714                 	4.619908371650e-03	1.864403634100e-02	1.917959758180e-02	1.954611328580e-02
715                 	4.625086493180e-03	1.929665494950e-02	1.922602572160e-02	1.986043346290e-02
716                 	4.652786640470e-03	1.886100197570e-02	1.934675510280e-02	1.998746010860e-02
717                 	4.646545334000e-03	1.915579283030e-02	1.948051735680e-02	1.979203221840e-02
718                 	4.746234321410e-03	1.885895415850e-02	1.935217659360e-02	1.950119808590e-02
719                 	4.704613201020e-03	1.896750874720e-02	1.903038088140e-02	2.004284288500e-02
720                 	4.722657690780e-03	1.874166023900e-02	1.900761839830e-02	2.027366998960e-02
721                 	4.753353613120e-03	1.925333844280e-02	1.890183145620e-02	2.008505533780e-02
722                 	4.830066742220e-03	1.881732825830e-02	1.893956613750e-02	1.962105397560e-02
723                 	4.772579017570e-03	1.893962895800e-02	1.867512687300e-02	1.938312729740e-02
724                 	4.861853295040e-03	1.857775975570e-02	1.870931416990e-02	1.920733084500e-02
725                 	4.789336797910e-03	1.876130403300e-02	1.867250021750e-02	1.974362795430e-02
726                 	4.785823458030e-03	1.853628549960e-02	1.871097547570e-02	1.931223322400e-02
727                 	4.855439657420e-03	1.895192193440e-02	1.874159750050e-02	1.850447648430e-02
728                 	4.802298948830e-03	1.844066086150e-02	1.847390674070e-02	1.907342477150e-02
729                 	4.748954289370e-03	1.861424801630e-02	1.830042161310e-02	1.862153868640e-02
730                 	4.846260200580e-03	1.840213123370e-02	1.831903918560e-02	1.842123171700e-02
731                 	4.727517545040e-03	1.859586311030e-02	1.828014232040e-02	1.917140287010e-02
732                 	4.698160699170e-03	1.835768636850e-02	1.824773763290e-02	1.881376692600e-02
733                 	4.748736369030e-03	1.875133642730e-02	1.835456219700e-02	1.796488317070e-02
734                 	4.766386879580e-03	1.834723924210e-02	1.811574061750e-02	1.810530261240e-02
735                 	4.720612126900e-03	1.847487883000e-02	1.792769244340e-02	1.786557259460e-02
736                 	4.740773170520e-03	1.825261294770e-02	1.782123173580e-02	1.809097035740e-02
737                 	4.667052744470e-03	1.848866469710e-02	1.801558362860e-02	1.871374794110e-02
738                 	4.677454723400e-03	1.837584813550e-02	1.793252887280e-02	1.889715039010e-02
739                 	4.697464893410e-03	1.862608700760e-02	1.796986141210e-02	1.810590052550e-02
740                 	4.751998048640e-03	1.834573884440e-02	1.809271277300e-02	1.799754087390e-02
741                 	4.655384216570e-03	1.853137929300e-02	1.788739237520e-02	1.783293336730e-02
742                 	4.672770048970e-03	1.829597843110e-02	1.786469707030e-02	1.802457348030e-02
743                 	4.586282470860e-03	1.861887899670e-02	1.790473345250e-02	1.857578233500e-02
744                 	4.616862432760e-03	1.843773201890e-02	1.769854184620e-02	1.863282031560e-02
745                 	4.647083481500e-03	1.883549482470e-02	1.760871315540e-02	1.808683598350e-02
746                 	4.636415543170e-03	1.855779485500e-02	1.733218004220e-02	1.873797059190e-02
747                 	4.607895000220e-03	1.880800179760e-02	1.737741377690e-02	1.839446032820e-02
748                 	4.643250185960e-03	1.875961496780e-02	1.727002918250e-02	1.866585505420e-02
749                 	4.593238196690e-03	1.908738408230e-02	1.751999344910e-02	1.911565099380e-02
750                 	4.636663544370e-03	1.902635566790e-02	1.738145529680e-02	1.877992994200e-02
751                 	4.678165490530e-03	1.928149907450e-02	1.716597306490e-02	1.836632494160e-02
752                 	4.653019903520e-03	1.906051533730e-02	1.689709947400e-02	1.899935201010e-02
753                 	4.628893728200e-03	1.927709189440e-02	1.677159907500e-02	1.896993417250e-02
754                 	4.690686538680e-03	1.933645169590e-02	1.687163557150e-02	1.909167270860e-02
755                 	4.623526712790e-03	1.944875384890e-02	1.686668635640e-02	1.983518717180e-02
756                 	4.645806140950e-03	1.942624506780e-02	1.688862013710e-02	1.974899920120e-02
757                 	4.689560304770e-03	1.965147560380e-02	1.712650498640e-02	2.035875427670e-02
758                 	4.597259984080e-03	1.980342105680e-02	1.756055514740e-02	2.074365417860e-02
759                 	4.605375835690e-03	1.984622718820e-02	1.825786969770e-02	2.085605934180e-02
760                 	4.695291775910e-03	2.015980715970e-02	1.963199216760e-02	2.131068878710e-02
761                 	4.745977845210e-03	2.057277740760e-02	2.180582484810e-02	2.236476648860e-02
762                 	4.802838155670e-03	2.019499709980e-02	2.265316683270e-02	2.185907464810e-02
763                 	4.868492271280e-03	2.000811130130e-02	2.299640183930e-02	2.111353827070e-02
764                 	4.928689178280e-03	1.996143372350e-02	2.250412288620e-02	2.059902164150e-02
765                 	5.125095462100e-03	2.030595019720e-02	2.222644835170e-02	1.993185861800e-02
766                 	5.313679206240e-03	2.117690914830e-02	2.177568627270e-02	1.981564636080e-02
767                 	5.281072032460e-03	2.217693890870e-02	2.148992097720e-02	1.954878451210e-02
768                 	5.387455722340e-03	2.171670266270e-02	2.031550761220e-02	1.865009923840e-02
769                 	5.336381980160e-03	2.120722206190e-02	1.947502131040e-02	1.781488655360e-02
770                 	5.291232418180e-03	2.099531941270e-02	1.890233522880e-02	1.751915061380e-02
771                 	5.140768163010e-03	2.053818051190e-02	1.912219386440e-02	1.737944527170e-02
772                 	5.162937135650e-03	2.027111054130e-02	1.891533032400e-02	1.698886094410e-02
773                 	5.127852857990e-03	2.017165910080e-02	1.903425205550e-02	1.660967696910e-02
774                 	5.061798091040e-03	1.966045121740e-02	1.918965405170e-02	1.647773672510e-02
775                 	4.888990537960e-03	1.942299116360e-02	1.917306865800e-02	1.634034978790e-02
776                 	4.750557277470e-03	1.936177327660e-02	1.907257532070e-02	1.638022849060e-02
777                 	4.524456637790e-03	1.917689408150e-02	1.929192264390e-02	1.659782344490e-02
778                 	4.452605576090e-03	1.914046207370e-02	1.909718392770e-02	1.662330434040e-02
779                 	4.335512858970e-03	1.912386239470e-02	1.899574192580e-02	1.669856554170e-02
780                 	4.239138205160e-03	1.889021001760e-02	1.909395106950e-02	1.702259046450e-02
781                 	4.076036899550e-03	1.874444002420e-02	1.894476160710e-02	1.713579233440e-02
782                 	4.031074285210e-03	1.888621371510e-02	1.880567958000e-02	1.730889195430e-02
783                 	3.932744694900e-03	1.860920227030e-02	1.892534290610e-02	1.760490452880e-02
784                 	3.896150950900e-03	1.860772955250e-02	1.870474154510e-02	1.762906719950e-02
785                 	3.812475394570e-03	1.853259557040e-02	1.856810933650e-02	1.785478809640e-02
786                 	3.757830060360e-03	1.837586059100e-02	1.868135955830e-02	1.816473702320e-02
787                 	3.659831575230e-03	1.838024087280e-02	1.854981750290e-02	1.810598738080e-02
788                 	3.616223683580e-03	1.856867941910e-02	1.844133345820e-02	1.814800889210e-02
789                 	3.491125698050e-03	1.836472838670e-02	1.860136795350e-02	1.834456561780e-02
790                 	3.440945132260e-03	1.866835832110e-02	1.852505550720e-02	1.823316698890e-02
791                 	3.389639643590e-03	1.878033286610e-02	1.840988177730e-02	1.820442462860e-02
792                 	3.358815510890e-03	1.862838394690e-02	1.853034833110e-02	1.842252936420e-02
793                 	3.283293538040e-03	1.851987305190e-02	1.832793900220e-02	1.871597577070e-02
794                 	3.245949983540e-03	1.868027393960e-02	1.841701765290e-02	1.912957005870e-02
795                 	3.189201928450e-03	1.867087515620e-02	1.840881053460e-02	1.926614066510e-02
796                 	3.199698696080e-03	1.890344097180e-02	1.852545575910e-02	1.908579519340e-02
797                 	3.127996386200e-03	1.870439623580e-02	1.838549571470e-02	1.929385424460e-02
798                 	3.067913361110e-03	1.904859295160e-02	1.862836849050e-02	1.946359179740e-02
799                 	3.015558331490e-03	1.891701453220e-02	1.835326302410e-02	1.935280005300e-02
800                 	3.017449336160e-03	1.926502103090e-02	1.855614730180e-02	1.950399643070e-02
801                 	2.971757162640e-03	1.890194940350e-02	1.874129829160e-02	1.982083290590e-02
802                 	2.938627643700e-03	1.932238454660e-02	1.885260938320e-02	1.984820123570e-02
803                 	2.903699510250e-03	1.928292725070e-02	1.864613530260e-02	1.977154744010e-02
804                 	2.890346533860e-03	1.940486203250e-02	1.882895093940e-02	1.977902878190e-02
805                 	2.834559994370e-03	1.912157609780e-02	1.870278623900e-02	1.988880306930e-02
806                 	2.794339914000e-03	1.938444210480e-02	1.897679357950e-02	1.999560013350e-02
807                 	2.767024924070e-03	1.940912953220e-02	1.897176338970e-02	1.992525336080e-02
808                 	2.754672656210e-03	1.949714078570e-02	1.907872563100e-02	1.983641578670e-02
809                 	2.698590614460e-03	1.940625486200e-02	1.902308628120e-02	1.994365420450e-02
810                 	2.666623680180e-03	1.966872829240e-02	1.928711167440e-02	1.992888658960e-02
811                 	2.641888083850e-03	1.974199419580e-02	1.932159174070e-02	1.981078608700e-02
812                 	2.615969293160e-03	1.954658360210e-02	1.943063745400e-02	1.986093121460e-02
813                 	2.603062616180e-03	1.996308317960e-02	1.950458943970e-02	1.977424481330e-02
814                 	2.576084680500e-03	1.981716529670e-02	1.944976934760e-02	1.963619339820e-02
815                 	2.556999330720e-03	2.005919416710e-02	1.950594622740e-02	1.966492923940e-02
816                 	2.546830472630e-03	1.998342610760e-02	1.970802722340e-02	1.938862112900e-02
817                 	2.533401012220e-03	2.018396253250e-02	1.959027060740e-02	1.915048403390e-02
818                 	2.487986879590e-03	1.994041495700e-02	1.959481414260e-02	1.912350859560e-02
819                 	2.488963975580e-03	2.023570838070e-02	1.968164953140e-02	1.911090477730e-02
820                 	2.456605355140e-03	1.982806760210e-02	1.963283066920e-02	1.901797800800e-02
821                 	2.439801767040e-03	2.023796185390e-02	1.973190227600e-02	1.897743413180e-02
822                 	2.415771791460e-03	2.002920368490e-02	1.974280774040e-02	1.889035341350e-02
823                 	2.390557711750e-03	2.007414533380e-02	1.967618198450e-02	1.892019163490e-02
824                 	2.389362410600e-03	2.018933526920e-02	1.991471604120e-02	1.871287106230e-02
825                 	2.391552101170e-03	2.042128268830e-02	1.992264970830e-02	1.854082508280e-02
826                 	2.373949557070e-03	2.006142298890e-02	1.980702082010e-02	1.865404980160e-02
827                 	2.365814175090e-03	1.999547267290e-02	1.973723810020e-02	1.886095356930e-02
828                 	2.355823037910e-03	1.989323315720e-02	1.980405596590e-02	1.899513855440e-02
829                 	2.358412690240e-03	2.031530450400e-02	2.001372172800e-02	1.877504115000e-02
830                 	2.353378415060e-03	2.006972212430e-02	1.981540324490e-02	1.865739585590e-02
831                 	2.370280579930e-03	2.020213630370e-02	1.984796007890e-02	1.857187732110e-02
832                 	2.351811335470e-03	1.983610589660e-02	1.968158824080e-02	1.880939886890e-02
833                 	2.345922633990e-03	1.978867501390e-02	1.960727690960e-02	1.906252715850e-02
834                 	2.369736578030e-03	1.997726204160e-02	1.970147165090e-02	1.882195786720e-02
835                 	2.378277033770e-03	1.965172462910e-02	1.940396207950e-02	1.890399615510e-02
836                 	2.358829890040e-03	1.950887561330e-02	1.939226603810e-02	1.912680724300e-02
837                 	2.361254524040e-03	1.975682123160e-02	1.945725416430e-02	1.894319537710e-02
838                 	2.348879714030e-03	1.947425317770e-02	1.921914844800e-02	1.896889729310e-02
839                 	2.356180119000e-03	1.956340230720e-02	1.918980283640e-02	1.890666646960e-02
840                 	2.333059862280e-03	1.919233782920e-02	1.901405089510e-02	1.919148039060e-02
841                 	2.315905632350e-03	1.911858071620e-02	1.885165043160e-02	1.945321844830e-02
842                 	2.308396540310e-03	1.902022798490e-02	1.876836469200e-02	1.954857809340e-02
843                 	2.308444204010e-03	1.895844524470e-02	1.864660410830e-02	1.961430148060e-02
844                 	2.297516908120e-03	1.886556705940e-02	1.857683677240e-02	1.963598730620e-02
845                 	2.287619419330e-03	1.883447156680e-02	1.844913879450e-02	1.958791354830e-02
846                 	2.282307619310e-03	1.872869067100e-02	1.832979884300e-02	1.955703747240e-02
847                 	2.287927451440e-03	1.865655784200e-02	1.824893083320e-02	1.961552124590e-02
848                 	2.284579214210e-03	1.855554716020e-02	1.817843385780e-02	1.964394834880e-02
849                 	2.276448069090e-03	1.854367211960e-02	1.806728302500e-02	1.955565185620e-02
850                 	2.262818321260e-03	1.841271705890e-02	1.792888230100e-02	1.939709462820e-02
851                 	2.261185809500e-03	1.835537841510e-02	1.781627049120e-02	1.935305943770e-02
852                 	2.258019105440e-03	1.820153199990e-02	1.772173011590e-02	1.929323301330e-02
853                 	2.274261172860e-03	1.841112162650e-02	1.779289815910e-02	1.904472474550e-02
854                 	2.259079501190e-03	1.807900099580e-02	1.759644676410e-02	1.899013353840e-02
855                 	2.241583168400e-03	1.809907173850e-02	1.755452813850e-02	1.923007756250e-02
856                 	2.223618712690e-03	1.799796375580e-02	1.754696996590e-02	1.927049585620e-02
857                 	2.206355025650e-03	1.811842701390e-02	1.757096041720e-02	1.932353396110e-02
858                 	2.190560460750e-03	1.799452915620e-02	1.756669277380e-02	1.918427049540e-02
859                 	2.200632738880e-03	1.818386417920e-02	1.769839217420e-02	1.896124420800e-02
860                 	2.190380605940e-03	1.799355027980e-02	1.752988312930e-02	1.898184537720e-02
861                 	2.219786663090e-03	1.825768060200e-02	1.776020482520e-02	1.905394465110e-02
862                 	2.196702703070e-03	1.801499819850e-02	1.753829574280e-02	1.924814658910e-02
863                 	2.177435437300e-03	1.814512784100e-02	1.772898610570e-02	1.954820761880e-02
864                 	2.151619264540e-03	1.777988438620e-02	1.748861163200e-02	1.913518088970e-02
865                 	2.138966362070e-03	1.763863523340e-02	1.733301029630e-02	1.918876991500e-02
866                 	2.092027955480e-03	1.756254449740e-02	1.723314308190e-02	1.895225984570e-02
867                 	2.095690147480e-03	1.758934838820e-02	1.710784553220e-02	1.839254626250e-02
868                 	2.071639917100e-03	1.738591060340e-02	1.692298141770e-02	1.825903635770e-02
869                 	2.074725613710e-03	1.746635813410e-02	1.695790456330e-02	1.803513885170e-02
870                 	2.056880515450e-03	1.727717727500e-02	1.688459188250e-02	1.792845690370e-02
871                 	2.043090925210e-03	1.732054645800e-02	1.686060778100e-02	1.799848264340e-02
872                 	2.024204371940e-03	1.753092077530e-02	1.698372403550e-02	1.771650469700e-02
873                 	2.015187421220e-03	1.736390106650e-02	1.689737651480e-02	1.755992544440e-02
874                 	1.983533626440e-03	1.740943002770e-02	1.689795769710e-02	1.761765420910e-02
875                 	1.960918577140e-03	1.742051398560e-02	1.696185713010e-02	1.762546653890e-02
876                 	1.948936474220e-03	1.764635519820e-02	1.715804537820e-02	1.733070745920e-02
877                 	1.934818625450e-03	1.756139003140e-02	1.699472187500e-02	1.725278464750e-02
878                 	1.921670692300e-03	1.774568202980e-02	1.717680121210e-02	1.716869747520e-02
879                 	1.920690152400e-03	1.753519572660e-02	1.712652524190e-02	1.725447423680e-02
880                 	1.900963136000e-03	1.764614063560e-02	1.718777839020e-02	1.745248253380e-02
881                 	1.903949991870e-03	1.793997324070e-02	1.733630201990e-02	1.727346003030e-02
